Tweet,Label
Avifavir the world s first favipiravir based drug to be approved for the treatment of COVID 1.09 will now be delivered to Saudi Arabia Brazil Bulgaria Serbia Argentina Chile Colombia Ecuador El Salvador Honduras Kuwait Panama Paraguay Slovakia South Africa the UAE,0
Pakistan s leading scholar Mufti Naeem suffers from coronavirus,0
A few days ago he refused to close madrasas and mosques,0
We re still a long way away from herd immunity from COVID 1.09 in the United States,0
A video claimed a food packaging worker in a restaurant is viciously blowing air through mouth into plastic food bags as coronavirus continues to spread,0
Photo op of PM Modi reading books a newspaper in these times of COVID 1.09 pandemic,0
Government finalising strategy to blame you for coronavirus deaths,0
Some countries throw Covid1.09 infected dead bodies into the seas,0
Navigating immunosuppression during the pandemic continues to challenge patients and providers,0
Thanks to the Medical Dermatology Society and Society of Dermatology Hospitalists here is an article to help navigate these difficult decisions,0
US arms doctors to shoot COVID 1.09 on site CoronaVirusUpdates,0
All Florida High Schools Cancel Their Basketball Season,0
basketball sports defense,0
almost immune from this disease,0
When WWN is not bringing you the latest on Covid 1.09 it will be bringing you The Distraction Zone,0
Save bookmark and ignore social distancing to keep close to the following link as each day we ll bring you necessary non news news,0
Anthony Scaramucci Says He Knows Why Donald Trump Did Not Want To Get Tested For The Coronavirus,0
kalonji has 1.00.0.0.00.0.0.0 per cent hydroxychloroquine and hence is effective in treating a coronavirus infection,0
Man refusing to admit his lockdown beard is shit,0
1.06 COVID 1.09 cases reported in Ernakulam hours after it was declared Green Zone by Kerala government,0
You cannot catch Covid 1.09 person to person or touching surfaces,0
As of the last 24 hours this is the protocol regarding masks Masks should only be used by healthcare workers caretakers or by people who are sick with symptoms like fever and cough,0
Now this is something Steam treatment for running nose and amp sore throat is as old as saline nasaldrops gargle hot chicken soup,0
But neither is cure for common cold or Covid Just something to provide temporary relief from symptoms only if u r suffering from sore throat or cold,0
Modi claims 1.0 crore corona patients have been treated for free but India has less than 2 Lakh cases,0
BJP leader shares fake ads of Japanese novelist saying COVID 1.09 is man made,0
Schizophrenics reach out to themselves,0
whitehouse psychology covid1.09,0
Walmart Amazon Kroger Target and Costco,0
have not had any reported coronavirus cases in the news,0
It is called hydroxychloroquine zinc and Zithromax,0
image of Prime Minister Narendra Modi announcing the Internet shut down for one week and claiming that it is being done to avoid panic in people is widely circulated on the messaging app and social media platforms,0
According to an Italian MP Bill Gates had millions of women in Africa sterilized and caused a polio epidemic that paralyzed 50.0.0.00.0.0.00.0.0.00.0.0.00.0.0.0 children in India,0
A video of food packets deposited on a street has been viewed millions of times on Facebook Twitter and YouTube alongside a claim it shows food donations for people in Turkey during a novel coronavirus lockdown,0
Coronavirus is treated only with thrombosis treatments,0
It s time for repentance not just prayer isn t it what we re getting,0
Says wearing face masks is more harmful to your health than going without one,0
We do not have the luxury of picking and choosing,0
Breaking News Dawood Ibrahim dies of Covid 1.09 as per social media,0
Kylie Minogue says she s convinced coronavirus will turn out to be Russia s doing,0
Stop Eating Bakery Items It is strictly advised to not to eat bakery items as it is not washable and can get infected to the virus easily stayhome,0
Corona Patients Playing Cricket in Their Corona Ward Quarantine in Expo Center Lahore Pakistan,0
Trump becomes epicenter of coronavirus,0
Kalonji seeds Nigella Seeds contain hydroxychloroquine and can help cure COVID 1.09,0
There has been vaccine for coronavirus COVID 1.09 since 20.0.0.00.0.0.01.0,0
In order to save Pakistani people from the coronavirus Prime minister Imran Khan has started prayers in Shiva temple in Ciyal Kota Pakisthan which had been closed for 72 years,0
coronavirus coronavirusupdate Three British Muslim doctors died within days of each other from the coronavirus amid reports that NHS staff are being denied basic protective equipment,0
The U S Record With 1.00.0.0.0 0.0.0.00.0.0.00.0.0.0 New Coronavirus Cases in Just One Day,0
Lord Shiva gave a wonderful PUSHPA Prasad assuring protection from this virus,0
When the Purohit ji says Corona the flower drops down,0
The vaccine against COVID 1.09 is finally ready,0
A fake quote of Vice President Leni Robredo suggesting to inhale cough back to prevent the spread of the 20.0.0.01.09 novel coronavirus,0
On 26 February Trump stated Covid is a flu,0
Illegal immigration s happening worldwide engineered by all UN member nations to distract attention from the real issue Totalitarianism the fake pandemic and the removal of human rights in the development of mass democide and a NewWorldOrder,0
Covid outbreaks don t dent institutional income too much,0
In Biden s attacks on Trump about the covid vaccine several of his claims were generally accurate or in line with predictions from experts,0
However he exaggerated when he accused the Trump administration of not having a plan,0
COVID 1.09 is a bacteria and not a virus according to a study by Italian doctors,0
Over 20.0.0.00.0.0.0 doctors in Italy die every day due to coronavirus,0
First case of coronavirus traced to Marine putting hands in pockets,0
Samsung is giving free phones to students during coronavirus pandemic for online studies,0
If you have had a flu shot in the last 3 5 years you will probably test positive,0
Prince Harry and Meghan Markle Blame President Trump For The Coronavirus,0
Posts claim that the speaker of the Winsconsin state assembly Robin Vos wore protective gear that election workers he forced to work do not have,0
BJP MP Alphons Kannanthanam violated the Covid 1.09 protocol by sending his mother s dead body to Kerala for the funeral without revealing she died of Covid 1.09,0
Covaxin India s indigenous Covid1.09 vaccine is developed by in collaboration with,0
Video of Asha workers being attacked by locals in Telangana when they went to screen people who attended Delhi Nizamuddin prayers and are suspects for having COVID 1.09,0
In the thick of a global outbreak a London based news media organisation broke a story claiming that the Pakistani Prime Minister has been infected by the novel virus,0
Axel Kicillof Governor of the Province of Buenos Aires 80.0.0.0 days after the first case Argentina has 1.00.0.0.00.0.0.00.0.0.00.0.0.0 cases Chile 60.0.0.0 thousands and Brazil 20.0.0.00.0.0.0 thousands,0
President Trump Divulges That He Will Not Be Too Concerned About the Coronavirus,0
An article says that Britain has pulled out of a 5G contract with Chinese company Huawei because test kits were found to be contaminated with coronavirus,0
Brad Pitt s Kids Want To Spend The Coronavirus Lockdown With Him Instead Of Angelina Jolie,0
fake crisis for real government planned agendas,0
A post shared to a popular Facebook group accused of inflating COVID1.09 testing numbers for nefarious purposes,0
But the jump in tests were all negative results and can be explained by batching CoronaCheck,0
To defeat the coronavirus China built a thousand bed hospital in 1.00.0.0.0 days while India has prepared a modern hospital of 6370.0.0.0 beds overnight at a very low cost,0
Quran been read in White House to stop Corona virus in USA,0
Government hits back against Coronavirus criticism by publishing pictures of Boris holding fish driving fork lift,0
coronavirus is not becoming weak,0
Bharat Biotech s COVID 1.09 vaccine will be available in the market from 1.05 August according to a letter from ICMR about fast tracking the clinical trials of the vaccine,0
Ugandan President Museveni has shut down the State House due to COVID 1.09,0
I have a doctor friend in South Africa who told me all the Hydroxychloroquine was pulled off the shelves during lockdown they couldn t get it anywhere,0
Japanese Nobel Prize for Medicine Tasuku Honjo claimed on social media that coronavirus is not natural and that China made it in a Wuhan lab where he worked for several years,0
The gammon s guide to flying in the age of Covid 1.09,0
We re debunking misinformation about coronavirus,0
Because hoaxes travel fast and the numbers and causes of this growing outbreak need clarification,0
Nobel Prize in Medicine Tasuku Honjo say that the new coronavirus was made in China,0
Thrombosis is the leading cause of COVID 1.09 deaths,0
Video about dozens of coffins huddled in a cemetery are from Nicaragua,0
hospitals reporting thousands of fungus lung infections due to wearing a mask,0
Dr V K Srinivas Vice President BharatBiotech taking the 1.0st Corona Vaccine for clinical trail,0
In Kenya the National Council For Persons With Disabilities,0
Number of plans made in lockdown for when all this is over falls for third day running,0
That s also what the flu can turn into and amp kills ya,0
They took a simple virus and amp turned it into a pandemic to shut down the WORLD WHY,0
To change out fiber optics lines and amp spying,0
In February CDC Director Robert Redfield said healthy people shouldn t wear masks but that advice is long outdated,0
This month he said they re our best defense against COVID 1.09,0
Slices of lemon in a cup of lukewarm water can save your life,0
Italian doctor who supports the anti vaccine movement claims that vaccines won t help in the fight with novel coronavirus because virus mutates too quickly,0
Post also claims that in reality only 3 people in Italy died because of coronavirus,0
Kachiguda Ramakrishna hospital is sealed the whole hospital staff is positive,0
Woman decides to stay in lockdown for a few more months after cutting her own hair,0
Coronavirus lives on the hands for 1.00.0.0.0 minutes but can be prevented with alcohol hand sanitiser,0
Says if you re refused service at a store for not wearing a mask call the department of health and report the store,0
German scientist claims chlorine dioxide can act against coronavirus,0
Stories about coronavirus going viral go viral,0
BJP GOV FAILED TO PROVIDE STUDENTS SAFETY,0
Saurab kumar was tested positive 3 days ago after giving UP BEd exam where NO SOP was followed,0
Me and mine didn t toil and sweat for generations to keep these fields free of Covid 1.09 only for Outsiders to be the ones to get a selfie in the Guinness Storehouse out with ye,0
The Obama administration didn t do anything about,0
Muslims in India are licking utensils to spread the coronavirus,0
Indian yoga guru Baba Ramdev has been infected with coronavirus,0
Fox News host Sean Hannity s claim that the Trump administration has had zero unfulfilled equipment and supply requests from state governors related to the coronavirus,0
Prince William And Kate Middleton Take Throne Amid Coronavirus Pandemic,0
A text by C S Lewis from 1.0942 talks about a pandemic of fear,0
It says the devil took many souls to hell because they became too attached to their earthly lives through fear,0
Says Nostradamus predicted the coronavirus in a 1.0551.0 passage about a plague spreading from the east,0
President Donald Trump is selling coronavirus themed commemorative coins through the White House Gift Shop,0
Behind every COVID 1.09 death is a family and a community that will never be the same,0
Behind every unemployment claim is a life thrown into uncertainty a person wondering how they ll make ends meet,0
Aung San Suu Kyi is number one among women leader in combating coronavirus,0
Photograph of a rail track from Colombo filled with wild flowers during current curfew period in Sri Lanka,0
I ve Always Been In Favor Of Face Masks,0
A doctor who went to Uttar Pradesh a state in India to screen patients for coronavirus was attacked with stones by Muslims,0
has claimed that the U S has one of the lowest mortality rates in the world from COVID 1.09,0
Countries were buying COVID 1.09 test kits since 20.0.0.01.08,0
BBC is a reliable news source but this image was doctored to make it look like the British outlet reported Ghislaine Maxwell is in intensive care for COVID 1.09,0
Coronavirus agrees to stay out of shops until 24th July,0
Trump Deploys Thousands Of Televangelists,0
There is no space in the hospitals in Italy because people are crowding outside,0
Can t make a vaccine that works for influenza,0
But they sure as heck can make a vaccine in 6 months for an illness that they still don t understand,0
With the void of leadership in the White House governors across the country have stepped up to meet this moment,0
This afternoon I ll be joined by a few of them for a roundtable discussion on COVID 1.09,0
Boil some orange peels wit cayenne pepper in it stand over the pot breathe in the steam so all that mucus can release from yo nasal,0
MUCUS is the problem its where THE VIRUS LIVES,0
India s case growth will peak by early May and reduce to 0.0.0.0 by May 1.06 said V K Paul of COVID 1.09 Empowered Group 1.0 on Apr 24,0
Fact 53 days since a countrywide lockdown cases have risen by and gt 30.0.0.00.0.0.00.0.0.0 day for a week,0
In Japan coronavirus was defeated with the drug Avigan,0
Nostradamus wrote in the year 1.0551.0 that There will be a twin year 20.0.0.020.0.0.0 from which will arise a Queen CORONA who will come from the east CHINA and who will spread a plaque VIRUS in the darkness of night on a country with 7 hills ITALLY and will transform the twilight of men into dust DEATH to destroy and ruin the world it will be the end of the world economy as you know it,0
Francis Boyle wrote the bio weapons act unanimously passed by congress,0
He says Covid is a offensive biological weapon,0
Plus the leading Chinese expert whistle blower agrees,0
There are plenty of mortuary bags in Lenox Hills Hospital in NY,0
WHO recently alerted to a flare up of Nipah virus NiV,0
In this edition of our CoronaCheck newsletter debunked text messages warning of the dangers of ibuprofen and COVID 1.09 plus those images of a COVID 1.09 vaccine they re actually images of a testing kit,0
factcheck coronavirusfacts DatosCoronaVirus,0
America has been vaccinating cattle for coronavirus for years yet the news tells you it s new and gunna kill,0
A widely shared video claims to show Brazilian lawmaker Filippe Poubel erupt in anger as he breaks into a field hospital that had claimed to have 50.0.0.00.0.0.00.0.0.0 novel coronavirus patients and finds it empty,0
is the first ex president to ever speak against his successor,0
Bill Gates is funding a vaccine in adhesive patch form,0
The vaccine contains a microchip that is going to be used to monitor people via 5G network,0
Video shows Chinese officials detaining suspected coronavirus cases,0
A WhatsApp forward claims that British Airways is permanently shutting down due to heavy business loss incurred during the COVID 1.09 pandemic,0
This claim is False British Airways has categorically dispelled these rumors,0
Are You Panicking About Covid 1.09 Enough,0
Govt of India has come up with this brilliant idea of moving trucks by train,0
Thanks to our beloved PM Shri Narendra Modi Ji and Railway Minister Shri Piyush Goyal Ji,0
COVID 1.09 testing could be done with mouth swabs so maybe deeper swabbing is implanting something,0
How South Korea Successfully Managed Coronavirus,0
The nation fast tracked approval of domestic testing kits as soon as cases began hitting,0
THE SO CALLED EXPERTS HIS MEDICS PRODUCED PRESCRIBED AND DISTRIBUTED CHLORINE DIOXIDE TO HIS CITIZENS TO DEFEAT,0
COVID 1.09 NO ONE CELEBRATING EXCEPT THE PEOPLE OF SAN JOSE DE CHIQUITOS,0
India s Home Ministry has given permission to reopen schools and educational institutions across India,0
Some 1.050.0.0.0 foreigners attended Sadhguru s event in March which has led to over 1.00.0.0.00.0.0.00.0.0.0 coronavirus cases in Tamil Nadu India,0
The foreigners are quarantined at Isha Yoga Center,0
List of Medicine Shops where Favipiravir tablets Fabiflu etc will be available for COVID1.09 in Bhubaneswar and Cuttack,0
Big Breakthroug in Covid vaccine in india,0
indian gaushala vigilants hv discovered a unique way of treating corona called Gaumutr Steaming,0
A patient is needed to inhale the steam of cow urine and get exposed to urine steam for a minute,0
A newspaper article claiming that 1.07 Regions had no new cases of coronavirus in Italy,0
The citizens can deny mandatory vaccination if they ask a specific set of questions to their doctor,0
Also every vaccine contains MRC 5 cells from aborted fetuses,0
Make America Covid Again is just a conspiracy theory said,0
A video shows the FBI confiscating face masks from China in the U S because it tested positive for coronavirus,0
Anyone interested in rise of fascism globally and that should be everyone should read this report by on how Hindu nationalists use Covid 1.09 to spread anti Muslim hate and violence,0
Sources confirm COVID 1.09 Vaccine Needs at least 6 to 1.00.0.0.0m for Clinical Trials on more than 50.0.0.00.0.0.00.0.0.0,0
Choosing only 1.01.00.0.0.00.0.0.0 ve Patients and amp Eager to complete Before August 1.05 20.0.0.020.0.0.0 means,0
Nashville Man Maintains Healthy Level of Panic over Coronavirus,0
Bigger Than Hydrochloroquine in Battle Against Coronavirus Sprea,0
Coronavirus Saying aadab sends infected air into the mouth claims BJP leader Ramesh Bidhuri,0
the woman who was tried for the coronavrus vaccine has died,0
FBI has arrested a US professor who has manufactured and sold coronavirus to Wuhan,0
We have a president more interested in beating people at golf than beating COVID 1.09,0
Fact Check s CoronaCheck newsletter appeared on in aid of their takedown of bunkum 5G claims in the media,0
It s your inoculation against misinformation in the time of COVID1.09,0
Posts and videos on Facebook say drinking or inhaling seawater prevents COVID 1.09,0
Video of a carrier who is allegedly moving medical supplies from Spain to France,0
If we stopped testing right now we d have very few cases if any,0
Komal Mishra a staff nurse at a hospital in Pune India died while due to coronavirus,0
Says the April 22 jump in COVID 1.09 cases was related to the election,0
Mike Pence introduces program to cure coronavirus carriers with conversion therapy,0
Doctors said the entire Wuhan population will die of the novel coronavirus,0
Video of President Donald Trump announcing that Roche Medical Company will launch the vaccine for COVID 1.09 next Sunday,0
Karnataka Govt thinking of Separate crematoriums graveyards mooted for Covid 1.09 fatalities,0
Roche Medical company will launch the vaccine developed for coronavirus in United States,0
Videos showing American students singing the Indian national anthem to thank India for supplying hydroxychloroquine,0
A Facebook sharepic shows very low death rates for COVID 1.09 in several European countries,0
Italy decreases the number of politicians to reduce expenses by COVID 1.09,0
A video has been viewed thousands of times on Facebook Twitter Instagram and YouTube in March 20.0.0.020.0.0.0 alongside a claim that it shows police in Spain detaining people during a lockdown due to the coronavirus pandemic,0
The chemical Methylxanthine Theobromine and Theophylline stimulate compounds that can ward off these virus in a human with at least an average immune system,0
Whats more shocking is that these complex words that were so difficult for people in China to understand is actually called COFFEE,0
in India YES our regular COFFEE has all these chemicals already in it,0
Electric Eels Agitated Left Man Agitated,0
Pope Authorizes Social Distance Baptisms Using Water Pistols,0
Vitamin D can help reduce coronavirus risk by 54,0
is a 1.0988 movie about an apocalyptic event taking place months before Tokyo 20.0.0.020.0.0.0 Olympics showing the World Health Organization advising Japan to postpone the Olympics because of a pandemic risk,0
Says you can monitor yourself for COVID 1.09 with a breath test,0
OMS says people infected with COVID 1.09 without symptons do not transmit the disease,0
A photo of fatigued medical professional in the battled against COVID 1.09,0
COVID 1.09 U S outbreak traced to Donald Trump s forehead,0
American and Dutch mainstream news media used the same photo of a young boy as a portrait picture while reporting three different corona victims,0
Also they used a picture of a 69 year old American corona victim twice once in an article about his work at the police force and once declaring he works for a university,0
Therefore the mainstream news media are trying to mislead their readers about the amount of people that actually died from corona multiplying them,0
A photo shows Gov Gretchen Whitmer,0
on Mackinaw Island today ignoring mask and social distancing rules,0
The Russian COVID 1.09 vaccine has basically leapfrogged more than a dozen other vaccine candidates that are further along in this process,0
Has it been shown to be safe and effective,0
China and the World Health Organization must be held accountable by every nation represented in the Unitednations for the bio engineered global weapon the WuhanCoronavirus to every country and government and accountable financially to every man woman and child,0
Tunisia announces in the coming hours that its sea air and land borders will be closed again to counter Covid 1.09,0
False positives putting Thane citizens at risk,0
Yes I better buy my aspirin nose spray and fiber,0
Sniffle sniffle run to the can the anti Trump virus is in its 2nd wave,0
Shave your beard to protect yourself from the new coronavirus,0
It s chinese biological weapon,0
Chinese virus not corona virus,0
Social media posts attribute a list of points about the novel coronavirus to Johns Hopkins a leading source of information on the virus,0
Noimot Salako Ogun state deputy governor claimed her state deployed Africa s first mobile COVID 1.09 testing lab,0
doctors and nurses in medical uniforms lying on the floor of a hospital in Italy,0
Skin Rashes A Symptom of COVID 1.09,0
A California Circuit Judge Shoots Down President Trump,0
s Coronavirus Miracle Disinfectant Cure,0
China builds a hospital for coronavirus patients in 48 hours,0
Bill Gates admits his COVID 1.09 vaccine might kill nearly 1.0 million people,0
Bored Woman Sends Anonymous Threats to Neighbors to Lighten Mood,0
Picture shows Bill Gates and White House health advisor Dr Anthony Fauci violating social distancing norms and not wearing masks,0
According to a report by the WHO coronavirus lives the longest in the cabbage layer,0
Elsewhere the virus lives for 9 1.02 hours whereas in cabbage this virus lives for more than 30.0.0.0 hours,0
People of all cities are requested not to eat cabbage,0
The corona virus just isn t nearly as deadly as we thought it was,0
Nurses resigned due to COVID 1.09 because Jamati patients misbehaved with them,0
The rate of coronavirus related deaths being reported out of New York City is 20.0.0.00.0.0.0 times higher than the death rates of the world s largest 1.00.0.0.0 cities,0
The Trump administration has had zero unfulfilled equipment and supply requests from state governors,0
Music Chart Sponsored By The Coronavirus,0
He said if college or school not provide premises then he will take action not on the covid pandemic wowo icai have taken tension of availability of college or school not covid pandemic so,0
postpone CA exam till nov MERGECAEXAMSJULYANDNOV,0
Video of a girl dying of coronavirus,0
Batman gets Covid 1.09 after wearing a mask that doesn t cover his mouth,0
Mayor of El Espinal Colombia bought false tests for COVID 1.09,0
More and more as Coronavirus 1.09 was created by Chinese army Lab4,0
it is a biological weapon,0
Gyms swimming pools and other fetid death traps to reopen this week,0
India s official coronavirus confirmed case tally hit two million,0
On the other hand Serum Institute of India ties up with Gates Foundation and Gavi for 1.00.0.0.00.0.0.0 Million COVID 1.09 vaccine doses for India and other low and middle income countries,0
A Russian drug called Arbidol cures coronavirus,0
Children do contract the coronavirus but current research shows it is happening at a much lower rate than for adults,0
An unidentified virus that has affected the tomato crop in Maharashtra is a deadly form of coronavirus,0
that says there are a doctor and two nurses hospitalized on the ICU in Terrassa Barcelona,0
Former Chief Justice of India Ranjan Gogoi tweeted that to compensate the economic loss occured due to coronavirus no elections should be held in the country for the next 1.00.0.0.0 years because elections cost a lot of money,0
So Great Men Now Actively Washing Hands After Using Toilet,0
New autopsy reports suggest Jeffrey Epstein most likely died from COVID 1.09 complications,0
In an interview with Sean Hannity on 4 March Trump also claimed that the death rate published by the WHO was false that the correct fatality rate was less than 1.0 percent,0
Shaheen bagh lady saying Corona comes from Quran more serious diseases will come but will not affect them oh yeah just have to fear,0
A post claims the WHO ruled out a vaccine from the United States and recommended another from China that costs 1.00.0.0.00.0.0.00.0.0.00.0.0.0,0
The federal police found thousands of reais inside the house of Par state Health secretary,0
This money was supposed to go to COVID 1.09 related equipment,0
Chicken infected from coronavirus found In Bangalore,0
We need a president who demonstrates the leadership to address every aspect of this pandemic including the spate of racist incidents targeting Asian Americans and Pacific Islanders with urgency and seriousness,0
Donald Trump is not that president,0
TRUTH can Never be Kept Under The Carpet,0
China as A Civilization also Knows it But CCP and amp Chinese Leadership,0
COVID 1.09 engineered at Wuhan Lab WHO knew about it,0
Dr Li Meng Yan Virologist SARS COV 2 is a human made virus,0
No wearing a mask to guard against spreading the coronavirus doesn t void concealed carry permits,0
Ethiopia reports 21.044 new infections with the novel coronavirus bringing the total number to 630.0.0.00.0.0.00.0.0.0,0
Novel coronavirus affects only elderly not young people,0
MHA Permits All States To Open Schools During Lockdown,0
A doctor died in Colombia after curing 6 patients of coronavirus,0
Meme shows Florida Surgeon General saying Everyone should STOP wearing masks as they have now been found to be harmful to your health,0
In this pandemic all Pvt hospitals looting patients still officials Connived2defend themselves,0
India share of active cases 33 World 35,0
The coronavirus pandemic can be dramatically slowed or stopped with the immediate widespread use of high doses of vitamin C,0
My son who works as a public servant in the Central government got one box of face masks while the public is restricted to two per week,0
Chinese government releases new national flag,0
The guidelines recommend against the chloroquine drugs for every Covid indication,0
1.06 of the co authors have been on Gilead s payroll,0
Gilead was just fined again today for Medicare fraud,0
A young man in a van spit on a policeman to spread the coronavirus,0
and very very likely manufactured in the Wuhan centre,0
Trump says that subjecting the body to ultraviolet light exposure and injecting disinfectant can be an effective treatment against the coronavirus,0
An article claims that some COVID 1.09 patients have been sedated and forced to stay in a prone position because because they tried to save themselves,0
CDC recommends that people shave their facial hair to prevent coronavirus,0
Says students have to repeat the same grade next year,0
Ratan Tata has said that human motivation and determined efforts will make experts predictions go wrong regarding the fall of the Indian economy during the COVID 1.09 crisis,0
Carrefour is offering a R 30.0.0.00.0.0.0 voucher for families in need during the COVID 1.09 crisis,0
A Facebook user uploaded a video showing a man inside a police van spitting on a cop,0
The post claimed that this video is a proof that Tablighi community is spreading coronavirus in India,0
Infects Entire White House,0
A video from family doctor Natalia Prego Cancel criticizing PCR the test used to detect coronavirus in active infections,0
PM recently said a COVID1.09 vaccine would be as mandatory as you can possibly make it,0
But what does that mean,0
Experts we spoke to said it was unlikely the vaccination could be forced upon the population in Australia,0
Government unveils masterplan to avoid second wave of Coronavirus by staying firmly stuck in the first one,0
In Italy the cure for Coronavirus is finally found,0
A post that shows a doctor from Santiago del Estero Argentina who is fighting against the coronavirus,0
Secret government lab where coronavirus was created going to have serious talk with staff about this,0
A picture which claims that protective masks should be worn in different ways depending on whether you have caught the virus or not,0
process has asked sbi and business oil prices were relaxed during lockdown,0
are rapidly increasing number of cbse central teachers eligibility test july this segment of secondary education is coronil,0
A photo shows a new hospital in Wuhan,0
Coronavirua Video of masked men open firing viral as China,0
The biggest pandemic to ever hit world are not one but two 1.0 Much worse than Corona,0
Because Corona goes away in 2 weeks,0
This persists till generations are doomed,0
Agniveer will fight this pandemic as top priority,0
With over 1.040.0.0.00.0.0.00.0.0.0 new infections recorded India s total confirmed cases cross 4 25 lakh,0
Union Home Minister Amit Shah directs Delhi government to report all deaths to the Centre and demarcate containment zones afresh,0
New vaccine can help cure coronavirus in three hours,0
A purported advisory has been shared repeatedly in multiple Facebook Twitter and WhatsApp posts that claims a disinfectant will be sprayed into the air overnight in India in an effort to kill the novel coronavirus COVID 1.09,0
The posts urge residents to remain indoors during the spraying,0
Public health authorities deploy 5 0.0.0.00.0.0.00.0.0.0 emotionally absent fathers to teach public about social distancing Covid 1.09,0
Why banks are open daily they should be open in alternate days for stoping people and becoz one of reason is corona and 2nd people are not following social distancing,0
Bollywood actor Aamir Khan is helping the needy during the COVID 1.09 crisis by sending flour bags with cash in them,0
Italy s Ministry of Health has discovered that COVID 1.09 deaths are caused by a bacteria not by the novel coronavirus,0
HCQ zinc and azithromycin doxycycline MUST be given in the viral replication stage of Covid 1.09,0
This is the first 5 7 days of the illness,0
That is the whole purpose of this drug combo,0
Once a person reaches the inflammatory phase it s too late,0
At a time when studies are linking air pollution with COVID 1.09 mortality rates for the most vulnerable in our society the Trump Administration is rolling back environmental protections allowing more poison into our air,0
Thrombosis is the main cause of death for COVID 1.09 patients,0
Antibiotics can treat coronavirus patients,0
Trump White House adviser says unemployment rate could pass 20.0.0.0 during coronavirus pandemic,0
Nobel laureate and Japan s renowned professor Tasuku Honjo has described coronavirus as unnatural,0
He has also said that this has been prepared in a lab in China,0
People infected with coronavirus die in the street while doctors travel through the infection zone,0
New confirmed cases of COVID 1.09 in Kolkatta reported by Press Trust of India,0
Sri Lankan Navy base in Colombo were using traditional Ayurvedic medicine for COVID 1.09 treatments and as a result no patients were in ICU,0
The new coronavirus was created in a Chinese laboratory and Bill Gates financed its origin,0
Kabataan Representative Sarah Elago said that the lockdown and curfew imposed by President Rodrigo Duterte are against human rights and that they are now calling for People Power,0
If You re planning to order FabiFlu online favipiravir DCGI approved medication for the treatment of mild Covid1.09 you need to upload the docs prescription sheet during shopping cart checkout,0
How to write the perfect profile for the new Covid sceptic dating website,0
Muslim man in Dehradun spitting to spread coronavirus,0
Video showing COVID 1.09 patients sitting in corridor in Gandhi Hospital Chandigarh in India,0
Govt clarifies that Pradhan Mantri Suraksha Bima Yojana PMSBY doesn t cover COVID1.09 related deaths,0
PIB said Pradhan Mantri Jeevan Jyoti Bima Yojana PMJJBY covers COVID deaths with certain conditions,0
A spokesperson said the company plans to continue Heroes and amp Helpers an event that pairs underserved children with officers to shop for holiday gifts,0
The company says careful considerations are underway on how to manage the event amid COVID 1.09,0
dear my brother s sisters and relatives Chicken infected from corona virus found in Bangalore today kindly circulate the message and avoid consumption of chicken,0
Indian State of Kerala s government is paying news channels to telecast CM s interview,0
A video has been viewed tens of thousands of times in multiple posts on Facebook Twitter and Instagram alongside a claim it shows UK Prime Minister Boris Johnson offering cups of tea to journalists after recovering from an illness,0
The posts were shared shortly after Johnson returned to work following hospital treatment for COVID 1.09,0
At this Critical Scenario We need full fledged 25 teams of 1.00.0.0.00.0.0.0 lab technicians under 2 MicroBiologists for Virtual Administration needed,0
Train All Graduate teachers of KA to test COVID 1.09 Samples,0
We Interview Woman Who Eats The Odd Chinese,0
someone let me know when 55 0.0.0.00.0.0.00.0.0.0 Americans have died from COVID 1.09 coronavirus disease,0
Even he was asked to prove his nationality by the fascist BJP Govt,0
Katy Perry Secretly Relieved Her Wedding To Orlando Bloom,0
Is Postponed Due To The Coronavirus,0
Little Free Library implements more comprehensive Covid 1.09 strategy than White House,0
I would do press events in May I would never be asked about coronavirus,0
Says Donald Trump tweeted Corona vaccine from Israel,0
Economy even stronger now,0
Besides US Israel best at inventions Judaism olives,0
Wonderful vaccine will stop Corona DEAD around world,0
Can t make vaccines when being bombed not have been possible without peace I created in Israel,0
South Sudan s president and senior ministers have appeared in public in recent weeks wearing so called virus removal cards clip on tags marketed as prevention against infectious diseases,0
AFP Fact Check found the items for sale online in various countries including Lebanon Malaysia and the Philippines,0
Coronavirus don t survive in hot temperature as per research by NASA,0
If 1.030.0.0.0 candles are lit together the temperature will increase by 9 degrees as per IIT professor,0
So corona will die at 9 0.0.0.09 pm on Sunday,0
If you re getting blamed for not following Coronavirus guidelines just tell Boris you did it to test your eyesight,0
COVID1.09 is the pre existing condition that ll financially bury American families whose states governors are manipulating data to force children back into school w recirculated air conditioning which cannot be economically and amp adequately disinfected,0
Thousands Flock To The Streets To Celebrate Zero Covid Deaths,0
Thieves disguised as doctors and nurses entering houses with the excuse of testing for coronavirus,0
A complex Sri Lankan herbal drink was said to remedy all virus infections,0
Canadians average working commute 4 m,0
Union Home Minister Amit Shah tested negative for coronavirus,0
Union Health Ministry Joint Secretary Lav Agarwal tested positive for COVID 1.09 and is currently in home isolation as per guidelines,0
Ebola versus COVID 1.09 The Movie,0
US patent 20.0.0.00.0.0.06257852 is for the new coronavirus,0
A viral pamphlet claims Herbal Mysore Pak a south Indian sweet can cure COVID 1.09,0
All US citizens are entitled to 70.0.0.00.0.0.0 USD per week to stay at home to avoid the spread of COVID 1.09 novel coronavirus starting from March 1.07,0
